coverage,risk,accuracy,abstain_threshold
0.0645,0.49612403100775193,0.5038759689922481,0.15514080496002125
0.065,0.5,0.5,0.15523062966358886
0.0655,0.5038167938931297,0.4961832061068703,0.15526249237063222
0.066,0.5,0.5,0.1552901834280031
0.0665,0.5037593984962406,0.49624060150375937,0.15533309561444553
0.067,0.5074626865671642,0.4925373134328358,0.1553598465809955
0.0675,0.5111111111111111,0.48888888888888893,0.15541282274324675
0.068,0.5073529411764706,0.49264705882352944,0.15542331484459054
0.0685,0.5109489051094891,0.4890510948905109,0.15545662734914129
0.069,0.5072463768115942,0.49275362318840576,0.15551916518512787
0.0695,0.5035971223021583,0.49640287769784175,0.15557753215953457
0.07,0.5071428571428571,0.4928571428571429,0.15582063373775273
0.0705,0.5106382978723404,0.4893617021276596,0.15606669516667204
0.071,0.5140845070422535,0.4859154929577465,0.15608223768840063
0.0715,0.5104895104895105,0.4895104895104895,0.15609712345982307
0.072,0.5069444444444444,0.4930555555555556,0.15613246275965909
0.0725,0.503448275862069,0.496551724137931,0.15625999379333572
0.073,0.5,0.5,0.1562655827049787
0.0735,0.4965986394557823,0.5034013605442177,0.1562769536322478
0.074,0.5,0.5,0.15634225651157618
0.0745,0.5033557046979866,0.49664429530201337,0.15642121874795134
0.075,0.5,0.5,0.15657055281279314
0.0755,0.4966887417218543,0.5033112582781457,0.15666621239509992
0.076,0.5,0.5,0.15681267862794163
0.0765,0.49673202614379086,0.5032679738562091,0.157031952801097
0.077,0.5,0.5,0.15737043496543746
0.0775,0.5032258064516129,0.49677419354838714,0.15746900650317414
0.078,0.5064102564102564,0.4935897435897436,0.15755468223067243
0.0785,0.5031847133757962,0.4968152866242038,0.15783540917435707
0.079,0.5063291139240507,0.49367088607594933,0.15793709186973787
0.0795,0.5094339622641509,0.49056603773584906,0.15813752936885012
0.08,0.5125,0.48750000000000004,0.15817498251797824
0.0805,0.515527950310559,0.484472049689441,0.1582110220408956
0.081,0.5123456790123457,0.48765432098765427,0.15843282652483665
0.0815,0.5153374233128835,0.48466257668711654,0.15845681457792904
0.082,0.5182926829268293,0.4817073170731707,0.15855228864583576
0.0825,0.5212121212121212,0.47878787878787876,0.15892327889626445
0.083,0.5180722891566265,0.4819277108433735,0.1589561644048934
0.0835,0.5149700598802395,0.4850299401197605,0.1589800344720465
0.084,0.5178571428571429,0.4821428571428571,0.15940203009269538
0.0845,0.5207100591715976,0.47928994082840237,0.15943913102959106
0.085,0.5235294117647059,0.4764705882352941,0.15946481041680144
0.0855,0.5263157894736842,0.4736842105263158,0.1595452694930924
0.086,0.5290697674418605,0.4709302325581395,0.1596717038732588
0.0865,0.5260115606936416,0.47398843930635837,0.160058721688914
0.087,0.5229885057471264,0.4770114942528736,0.16035797157452053
0.0875,0.5257142857142857,0.4742857142857143,0.1604004684826859
0.088,0.5227272727272727,0.4772727272727273,0.16062766078499735
0.0885,0.519774011299435,0.480225988700565,0.16070411771594412
0.089,0.5224719101123596,0.4775280898876404,0.16076254046028726
0.0895,0.5251396648044693,0.4748603351955307,0.16076792236672355
0.09,0.5222222222222223,0.47777777777777775,0.16115499897703744
0.0905,0.5193370165745856,0.48066298342541436,0.16132949662665658
0.091,0.521978021978022,0.478021978021978,0.16181024874673056
0.0915,0.5245901639344263,0.47540983606557374,0.16230016090919147
0.092,0.5271739130434783,0.47282608695652173,0.1623008347344383
0.0925,0.5243243243243243,0.4756756756756757,0.16231014592572385
0.093,0.521505376344086,0.478494623655914,0.16254905397151703
0.0935,0.5240641711229946,0.47593582887700536,0.1627713273970346
0.094,0.526595744680851,0.473404255319149,0.16291290581796386
0.0945,0.5291005291005291,0.47089947089947093,0.16369581574272818
0.095,0.531578947368421,0.46842105263157896,0.16454107568538473
0.0955,0.5340314136125655,0.46596858638743455,0.16479612572236335
0.096,0.5364583333333334,0.46354166666666663,0.16517668349634668
0.0965,0.538860103626943,0.46113989637305697,0.16527441288833222
0.097,0.5412371134020618,0.4587628865979382,0.16569548386745847
0.0975,0.5435897435897435,0.45641025641025645,0.16617630319632942
0.098,0.5408163265306123,0.4591836734693877,0.16648692227021905
0.0985,0.5431472081218274,0.4568527918781726,0.16719911594646825
0.099,0.5454545454545454,0.4545454545454546,0.16750750701929484
0.0995,0.5477386934673367,0.4522613065326633,0.1676752448197698
0.1,0.55,0.44999999999999996,0.16776982510618826
0.1005,0.5472636815920398,0.45273631840796025,0.16797377336131153
0.101,0.5445544554455446,0.4554455445544554,0.16865604133586237
0.1015,0.541871921182266,0.458128078817734,0.16889438272941254
0.102,0.5441176470588235,0.4558823529411765,0.1695723052998354
0.1025,0.5414634146341464,0.4585365853658536,0.1696020200463506
0.103,0.5388349514563107,0.46116504854368934,0.16973901023909976
0.1035,0.5410628019323671,0.4589371980676329,0.1697535044250535
0.104,0.5432692307692307,0.4567307692307693,0.16982912855932442
0.1045,0.5454545454545454,0.4545454545454546,0.17094482452975124
0.105,0.5428571428571428,0.4571428571428572,0.1711951936335871
0.1055,0.5450236966824644,0.4549763033175356,0.17125696440991484
0.106,0.5424528301886793,0.4575471698113207,0.1714077728580201
0.1065,0.5446009389671361,0.45539906103286387,0.1722421347484207
0.107,0.5420560747663551,0.4579439252336449,0.1724704186607765
0.1075,0.5395348837209303,0.4604651162790697,0.1725325119531803
0.108,0.5416666666666666,0.45833333333333337,0.17281436479611095
0.1085,0.5391705069124424,0.4608294930875576,0.17316703341649214
0.109,0.5412844036697247,0.45871559633027525,0.17341790019764236
0.1095,0.5388127853881278,0.4611872146118722,0.17410953417941605
0.11,0.5409090909090909,0.4590909090909091,0.17468074645814602
0.1105,0.5384615384615384,0.46153846153846156,0.174954678503231
0.111,0.5405405405405406,0.45945945945945943,0.1756473832373967
0.1115,0.5426008968609866,0.45739910313901344,0.17570219458009084
0.112,0.5401785714285714,0.4598214285714286,0.17581160609401703
0.1125,0.5422222222222223,0.45777777777777773,0.17582190183033014
0.113,0.5398230088495575,0.4601769911504425,0.17590471228318094
0.1135,0.5418502202643172,0.4581497797356828,0.17628156818199875
0.114,0.543859649122807,0.45614035087719296,0.1765634644492134
0.1145,0.5458515283842795,0.4541484716157205,0.1765808429205319
0.115,0.5434782608695652,0.4565217391304348,0.17668024149498784
0.1155,0.5454545454545454,0.4545454545454546,0.1768625926728063
0.116,0.5474137931034483,0.4525862068965517,0.1769238777945198
0.1165,0.5493562231759657,0.45064377682403434,0.17716391663356273
0.117,0.5512820512820513,0.4487179487179487,0.17723994778377272
0.1175,0.548936170212766,0.451063829787234,0.1773879291460363
0.118,0.5466101694915254,0.4533898305084746,0.17769685439527833
0.1185,0.5485232067510548,0.4514767932489452,0.17840921357737383
0.119,0.5504201680672269,0.44957983193277307,0.1784448567317224
0.1195,0.5523012552301255,0.4476987447698745,0.17898867124731616
0.12,0.55,0.44999999999999996,0.17956765012766324
0.1205,0.5477178423236515,0.4522821576763485,0.18003526205918063
0.121,0.5495867768595041,0.4504132231404959,0.180220331398119
0.1215,0.551440329218107,0.44855967078189296,0.18028228683509284
0.122,0.5532786885245902,0.44672131147540983,0.180323252714563
0.1225,0.5551020408163265,0.4448979591836735,0.1811958839200925
0.123,0.556910569105691,0.44308943089430897,0.18124008848120549
0.1235,0.5546558704453441,0.44534412955465585,0.18127309173181483
0.124,0.5564516129032258,0.44354838709677424,0.18136616558299962
0.1245,0.5542168674698795,0.4457831325301205,0.18221219437995367
0.125,0.552,0.44799999999999995,0.18294912034263805
0.1255,0.5537848605577689,0.4462151394422311,0.183434990341595
0.126,0.5555555555555556,0.4444444444444444,0.18364825524870665
0.1265,0.5573122529644269,0.4426877470355731,0.18529189058098156
0.127,0.5551181102362205,0.4448818897637795,0.18571749565542245
0.1275,0.5568627450980392,0.44313725490196076,0.18616184390218632
0.128,0.55859375,0.44140625,0.18630777538958343
0.1285,0.556420233463035,0.44357976653696496,0.18648775025640962
0.129,0.5581395348837209,0.4418604651162791,0.18792336014392264
0.1295,0.555984555984556,0.444015444015444,0.18812678967935004
0.13,0.5538461538461539,0.4461538461538461,0.18862854977593102
0.1305,0.5517241379310345,0.4482758620689655,0.18878492398988606
0.131,0.5534351145038168,0.44656488549618323,0.18903524237133768
0.1315,0.5551330798479087,0.4448669201520913,0.19059847817778375
0.132,0.5568181818181818,0.44318181818181823,0.19125151214741865
0.1325,0.5584905660377358,0.44150943396226416,0.1922716112499635
0.133,0.5601503759398496,0.4398496240601504,0.19242038169325204
0.1335,0.5617977528089888,0.4382022471910112,0.19301477235021974
0.134,0.5634328358208955,0.43656716417910446,0.19305197565723758
0.1345,0.5650557620817844,0.43494423791821557,0.1930524603289615
0.135,0.562962962962963,0.437037037037037,0.19308714644254849
0.1355,0.5608856088560885,0.4391143911439115,0.19313670645404546
0.136,0.5625,0.4375,0.19319075550518305
0.1365,0.5604395604395604,0.43956043956043955,0.19320434311669116
0.137,0.5620437956204379,0.43795620437956206,0.19323143778858748
0.1375,0.5636363636363636,0.4363636363636364,0.19324476467240004
0.138,0.5652173913043478,0.4347826086956522,0.19326249669131984
0.1385,0.5631768953068592,0.4368231046931408,0.193293204333793
0.139,0.5611510791366906,0.4388489208633094,0.19337020156226536
0.1395,0.5591397849462365,0.4408602150537635,0.1933809977995281
0.14,0.5607142857142857,0.4392857142857143,0.19343048776451477
0.1405,0.5587188612099644,0.4412811387900356,0.19347903652467124
0.141,0.5567375886524822,0.44326241134751776,0.19350878278688877
0.1415,0.558303886925795,0.441696113074205,0.19355571582727787
0.142,0.5563380281690141,0.4436619718309859,0.19360950388179926
0.1425,0.5543859649122806,0.44561403508771935,0.19370954432546605
0.143,0.5524475524475524,0.4475524475524476,0.1937806747472623
0.1435,0.5505226480836237,0.4494773519163763,0.19384966432032086
0.144,0.5486111111111112,0.45138888888888884,0.19388263781179682
0.1445,0.5501730103806228,0.44982698961937717,0.19390516095341037
0.145,0.5482758620689655,0.4517241379310345,0.1939093396102909
0.1455,0.5463917525773195,0.45360824742268047,0.19392030641426183
0.146,0.5445205479452054,0.45547945205479456,0.1940272124485875
0.1465,0.5460750853242321,0.4539249146757679,0.19405700413984173
0.147,0.54421768707483,0.45578231292517,0.19409850015041613
0.1475,0.5423728813559322,0.4576271186440678,0.1941346862952701
0.148,0.5405405405405406,0.45945945945945943,0.1941609298388382
0.1485,0.5387205387205387,0.4612794612794613,0.19417053054009104
0.149,0.540268456375839,0.459731543624161,0.19423454703530807
0.1495,0.5384615384615384,0.46153846153846156,0.19441519315351613
0.15,0.5366666666666666,0.4633333333333334,0.1945333432069944
0.1505,0.5382059800664452,0.46179401993355484,0.19466223001182092
0.151,0.5364238410596026,0.4635761589403974,0.19468105691574994
0.1515,0.5346534653465347,0.4653465346534653,0.19474881720225146
0.152,0.5361842105263158,0.4638157894736842,0.19476906147644002
0.1525,0.5377049180327869,0.46229508196721314,0.1948726242296253
0.153,0.5359477124183006,0.46405228758169936,0.19491017186102527
0.1535,0.5342019543973942,0.46579804560260585,0.1950276910398756
0.154,0.5324675324675324,0.4675324675324676,0.19509953171873845
0.1545,0.5307443365695793,0.4692556634304207,0.19547250773621233
0.155,0.5290322580645161,0.47096774193548385,0.19548175963521564
0.1555,0.5273311897106109,0.4726688102893891,0.19557609056259034
0.156,0.5256410256410257,0.47435897435897434,0.19561733081234622
0.1565,0.5271565495207667,0.47284345047923326,0.19561949304329368
0.157,0.5286624203821656,0.4713375796178344,0.19571468555187127
0.1575,0.526984126984127,0.473015873015873,0.19586536027402396
0.158,0.5253164556962026,0.47468354430379744,0.1959673111844334
0.1585,0.5236593059936908,0.4763406940063092,0.19600408401604752
0.159,0.5220125786163522,0.4779874213836478,0.19604016565458166
0.1595,0.5235109717868338,0.4764890282131662,0.19607091628257267
0.16,0.521875,0.478125,0.1964208621143933
0.1605,0.5233644859813084,0.47663551401869164,0.1965121798604199
0.161,0.5248447204968945,0.47515527950310554,0.19678563622035766
0.1615,0.5263157894736842,0.4736842105263158,0.1968091389253258
0.162,0.5246913580246914,0.47530864197530864,0.19703042202808047
0.1625,0.5230769230769231,0.4769230769230769,0.1977329011515565
0.163,0.5245398773006135,0.47546012269938653,0.19775887508011103
0.1635,0.5259938837920489,0.4740061162079511,0.19789374333420895
0.164,0.524390243902439,0.47560975609756095,0.1983344258671612
0.1645,0.5258358662613982,0.4741641337386018,0.19837259173128963
0.165,0.5242424242424243,0.4757575757575757,0.19851129740895623
0.1655,0.5226586102719033,0.4773413897280967,0.19852226211101553
0.166,0.5210843373493976,0.47891566265060237,0.19862611013526799
0.1665,0.5195195195195195,0.48048048048048053,0.1997677733165884
0.167,0.5179640718562875,0.48203592814371254,0.19986864717932118
0.1675,0.5164179104477612,0.4835820895522388,0.19987262414427387
0.168,0.5148809523809523,0.48511904761904767,0.2001739221224072
0.1685,0.5133531157270029,0.48664688427299707,0.20018813789629125
0.169,0.514792899408284,0.485207100591716,0.2002584020590053
0.1695,0.5132743362831859,0.48672566371681414,0.20034768922978263
0.17,0.5117647058823529,0.4882352941176471,0.2004342006858592
0.1705,0.5102639296187683,0.4897360703812317,0.2005561989214108
0.171,0.5087719298245614,0.49122807017543857,0.2007918570751367
0.1715,0.5072886297376094,0.49271137026239065,0.20153666489123362
0.172,0.5058139534883721,0.4941860465116279,0.20205037344260457
0.1725,0.5072463768115942,0.49275362318840576,0.20209147205005001
0.173,0.5057803468208093,0.4942196531791907,0.2026076448076879
0.1735,0.5072046109510087,0.49279538904899134,0.2029194450604861
0.174,0.5086206896551724,0.4913793103448276,0.20306479648701625
0.1745,0.5100286532951289,0.4899713467048711,0.20320091574340243
0.175,0.5085714285714286,0.49142857142857144,0.20324920870504104
0.1755,0.50997150997151,0.49002849002849,0.20328305038568456
0.176,0.5113636363636364,0.48863636363636365,0.20335888675518382
0.1765,0.509915014164306,0.49008498583569404,0.20351119473006796
0.177,0.5084745762711864,0.4915254237288136,0.20492917230790592
0.1775,0.5098591549295775,0.49014084507042255,0.2052274529236689
0.178,0.5084269662921348,0.4915730337078652,0.20527638993057712
0.1785,0.5070028011204482,0.49299719887955185,0.2056771891582826
0.179,0.5083798882681564,0.4916201117318436,0.20575728180594988
0.1795,0.5069637883008357,0.49303621169916434,0.20765942123508146
0.18,0.5055555555555555,0.49444444444444446,0.20888751271958567
0.1805,0.5041551246537396,0.4958448753462604,0.20899759732963485
0.181,0.505524861878453,0.494475138121547,0.20929254158945731
0.1815,0.5041322314049587,0.49586776859504134,0.20984442297476424
0.182,0.5054945054945055,0.4945054945054945,0.2104756405327397
0.1825,0.5068493150684932,0.4931506849315068,0.21078514677650362
0.183,0.505464480874317,0.49453551912568305,0.21102820514619386
0.1835,0.5068119891008175,0.4931880108991825,0.2115150025512148
0.184,0.5054347826086957,0.4945652173913043,0.2122861886887959
0.1845,0.5040650406504065,0.49593495934959353,0.21240299823763498
0.185,0.5027027027027027,0.4972972972972973,0.21281646895113848
0.1855,0.5040431266846361,0.49595687331536387,0.2130399651034668
0.186,0.5026881720430108,0.49731182795698925,0.21370243710351833
0.1865,0.5040214477211796,0.4959785522788204,0.2138782557328382
0.187,0.5026737967914439,0.49732620320855614,0.21402182886675714
0.1875,0.504,0.496,0.21546366768175185
0.188,0.5026595744680851,0.49734042553191493,0.215707913230608
0.1885,0.5039787798408488,0.4960212201591512,0.21596528594064113
0.189,0.5026455026455027,0.4973544973544973,0.21649368601038094
0.1895,0.503957783641161,0.49604221635883905,0.2165192221431867
0.19,0.5052631578947369,0.49473684210526314,0.21676067180211195
0.1905,0.5039370078740157,0.49606299212598426,0.2169939818123537
0.191,0.5026178010471204,0.4973821989528796,0.21701227309573567
0.1915,0.5013054830287206,0.4986945169712794,0.2171724222233204
0.192,0.5026041666666666,0.49739583333333337,0.21725083339029355
0.1925,0.5012987012987012,0.49870129870129876,0.21734445363244553
0.193,0.5,0.5,0.21737555976962292
0.1935,0.49870801033591733,0.5012919896640826,0.21738708937571632
0.194,0.49742268041237114,0.5025773195876289,0.2174512562285681
0.1945,0.4961439588688946,0.5038560411311054,0.21755156146146698
0.195,0.49743589743589745,0.5025641025641026,0.21757135743929307
0.1955,0.4961636828644501,0.5038363171355499,0.2175878852226517
0.196,0.49744897959183676,0.5025510204081632,0.2176376664410241
0.1965,0.4961832061068702,0.5038167938931297,0.21769721262346098
0.197,0.4949238578680203,0.5050761421319797,0.21775717190758748
0.1975,0.4936708860759494,0.5063291139240507,0.21809236318990122
0.198,0.49242424242424243,0.5075757575757576,0.21811951935663693
0.1985,0.491183879093199,0.508816120906801,0.21835669386603074
0.199,0.49246231155778897,0.507537688442211,0.21914563768889317
0.1995,0.49373433583959897,0.5062656641604011,0.21920622077070412
0.2,0.495,0.505,0.21923399102434682
0.2005,0.4937655860349127,0.5062344139650873,0.2194489865148232
0.201,0.49502487562189057,0.5049751243781094,0.2194698104977863
0.2015,0.49379652605459057,0.5062034739454094,0.21971890537721606
0.202,0.49257425742574257,0.5074257425742574,0.2199725621121455
0.2025,0.49135802469135803,0.508641975308642,0.2200763494377257
0.203,0.49261083743842365,0.5073891625615763,0.22009744816769644
0.2035,0.4914004914004914,0.5085995085995085,0.22027605892548724
0.204,0.49019607843137253,0.5098039215686274,0.2203640624855976
0.2045,0.49144254278728605,0.508557457212714,0.22054955502930867
0.205,0.4902439024390244,0.5097560975609756,0.22058224054558728
0.2055,0.48905109489051096,0.5109489051094891,0.2205999200292943
0.206,0.49029126213592233,0.5097087378640777,0.22065612875009705
0.2065,0.4891041162227603,0.5108958837772397,0.2209329225868673
0.207,0.49033816425120774,0.5096618357487923,0.22104278654514897
0.2075,0.4891566265060241,0.5108433734939759,0.22132381146326668
0.208,0.49038461538461536,0.5096153846153846,0.22140021930042098
0.2085,0.49160671462829736,0.5083932853717026,0.22167578781988662
0.209,0.4904306220095694,0.5095693779904307,0.221927645687308
0.2095,0.4892601431980907,0.5107398568019093,0.22192975921271324
0.21,0.4880952380952381,0.5119047619047619,0.22205588927309367
0.2105,0.48931116389548696,0.510688836104513,0.22257848585498546
0.211,0.490521327014218,0.509478672985782,0.22258974390544328
0.2115,0.48936170212765956,0.5106382978723405,0.22268654497803397
0.212,0.49056603773584906,0.5094339622641509,0.2227002397746748
0.2125,0.49176470588235294,0.5082352941176471,0.22318465805878496
0.213,0.49061032863849763,0.5093896713615024,0.22376560951291224
0.2135,0.4894613583138173,0.5105386416861827,0.22417895541543836
0.214,0.4883177570093458,0.5116822429906542,0.22495135006674216
0.2145,0.48717948717948717,0.5128205128205128,0.2251387018432358
0.215,0.48604651162790696,0.5139534883720931,0.225241562032494
0.2155,0.48491879350348027,0.5150812064965198,0.22527899280105784
0.216,0.4837962962962963,0.5162037037037037,0.22564283312693267
0.2165,0.48498845265588914,0.5150115473441108,0.22568939929393256
0.217,0.4838709677419355,0.5161290322580645,0.2257115363886511
0.2175,0.4827586206896552,0.5172413793103448,0.22575940304373987
0.218,0.48394495412844035,0.5160550458715596,0.22586508463707888
0.2185,0.482837528604119,0.517162471395881,0.2268351254401768
0.219,0.4817351598173516,0.5182648401826484,0.22720758549602044
0.2195,0.48291571753986334,0.5170842824601367,0.22728648471589658
0.22,0.4818181818181818,0.5181818181818182,0.22732568246868218
0.2205,0.48072562358276644,0.5192743764172336,0.2273812535925437
0.221,0.4796380090497738,0.5203619909502262,0.227747260886762
0.2215,0.4785553047404063,0.5214446952595937,0.22807478788397756
0.222,0.4774774774774775,0.5225225225225225,0.22822567980000508
0.2225,0.4764044943820225,0.5235955056179775,0.22825389390016682
0.223,0.47533632286995514,0.5246636771300448,0.2282674581001018
0.2235,0.47651006711409394,0.5234899328859061,0.22857466336848803
0.224,0.47544642857142855,0.5245535714285714,0.22900004700630344
0.2245,0.47438752783964366,0.5256124721603563,0.22946943740741804
0.225,0.47333333333333333,0.5266666666666666,0.22964261958580995
0.2255,0.4722838137472284,0.5277161862527716,0.22965136420956034
0.226,0.47123893805309736,0.5287610619469026,0.23030446109662717
0.2265,0.47240618101545256,0.5275938189845475,0.230529329648054
0.227,0.473568281938326,0.526431718061674,0.23060819120038162
0.2275,0.4747252747252747,0.5252747252747253,0.2315498518559297
0.228,0.4758771929824561,0.5241228070175439,0.231564642104526
0.2285,0.47702407002188185,0.5229759299781181,0.23200017047553112
0.229,0.4781659388646288,0.5218340611353711,0.23218360593732068
